Latitude (decimal degrees):	54.3285
Longitude (decimal degrees):	-5.7178
Source:	Open-Meteo Historical Weather API (ERA5/ECMWF)
Location:	Down

time,temperature_2m
20251030:0800,7.5
20251030:0830,8.3
20251030:0900,9.2
20251030:0930,9.6
20251030:1000,10.1
20251030:1030,10.4
20251030:1100,10.8
20251030:1130,10.7
20251030:1200,10.6
20251030:1230,10.6
20251030:1300,10.6
20251030:1330,10.5
20251030:1400,10.4
20251030:1430,10.8
20251030:1500,11.2
20251030:1530,11.3
20251030:1600,11.5
20251030:1630,11.7
20251030:1700,11.9
20251030:1730,12.0
20251030:1800,12.1
20251030:1830,12.1
20251030:1900,12.1
20251030:1930,12.2
20251030:2000,12.3
20251030:2030,12.4
20251030:2100,12.6
20251030:2130,12.7
20251030:2200,12.8
20251030:2230,12.8
20251030:2300,12.8
20251030:2330,12.7
20251031:0000,12.6
20251031:0030,12.3
20251031:0100,12.1
20251031:0130,12.0
20251031:0200,11.9
20251031:0230,11.9
20251031:0300,11.9
20251031:0330,11.9
20251031:0400,11.9
20251031:0430,11.9
20251031:0500,11.9
20251031:0530,12.2
20251031:0600,12.5
20251031:0630,12.6
20251031:0700,12.6
20251031:0730,12.8
20251031:0800,12.9
20251031:0830,12.8
20251031:0900,12.6
20251031:0930,12.4
20251031:1000,12.2
20251031:1030,11.8
20251031:1100,11.4
20251031:1130,11.8
20251031:1200,12.1
20251031:1230,12.2
20251031:1300,12.4
20251031:1330,12.6
20251031:1400,12.7
20251031:1430,12.8
20251031:1500,12.8
20251031:1530,12.4
20251031:1600,11.9
20251031:1630,11.4
20251031:1700,10.9
20251031:1730,10.9
20251031:1800,11.0
20251031:1830,11.1
20251031:1900,11.1
20251031:1930,11.2
20251031:2000,11.4
20251031:2030,11.4
20251031:2100,11.4
20251031:2130,11.2
20251031:2200,10.9
20251031:2230,10.5
20251031:2300,10.1
20251031:2330,10.6
20251101:0000,11.1
20251101:0030,10.9
20251101:0100,10.8
20251101:0130,9.9
20251101:0200,9.1
20251101:0230,9.1
20251101:0300,9.1
20251101:0330,9.0
20251101:0400,8.9
20251101:0430,8.7
20251101:0500,8.4
20251101:0530,8.8
20251101:0600,9.1
20251101:0630,8.9
20251101:0700,8.8
20251101:0730,8.8
20251101:0800,8.7
20251101:0830,8.8
20251101:0900,8.8
20251101:0930,8.9
20251101:1000,9.1
20251101:1030,9.1
20251101:1100,9.2
20251101:1130,9.6
20251101:1200,10.1
20251101:1230,10.2
20251101:1300,10.3
20251101:1330,10.2
20251101:1400,10.1
20251101:1430,9.9
20251101:1500,9.8
20251101:1530,9.3
20251101:1600,8.8
20251101:1630,8.2
20251101:1700,7.7
20251101:1730,7.6
20251101:1800,7.4
20251101:1830,7.5
20251101:1900,7.6
20251101:1930,7.8
20251101:2000,8.1
20251101:2030,7.9
20251101:2100,7.8
20251101:2130,7.4
20251101:2200,7.0
20251101:2230,6.7
20251101:2300,6.3
20251101:2330,6.3
20251102:0000,6.3
20251102:0030,6.1
20251102:0100,5.9
20251102:0130,5.8
20251102:0200,5.6
20251102:0230,5.3
20251102:0300,5.1
20251102:0330,5.0
20251102:0400,4.9
20251102:0430,4.9
20251102:0500,4.9
20251102:0530,5.0
20251102:0600,5.1
20251102:0630,5.2
20251102:0700,5.2
20251102:0730,5.5
20251102:0800,5.7
20251102:0830,6.1
20251102:0900,6.5
20251102:0930,7.0
20251102:1000,7.5
20251102:1030,8.2
20251102:1100,8.9
20251102:1130,9.5
20251102:1200,10.1
20251102:1230,10.2
20251102:1300,10.4
20251102:1330,10.4
20251102:1400,10.4
20251102:1430,10.2
20251102:1500,10.1
20251102:1530,9.8
20251102:1600,9.4
20251102:1630,9.2
20251102:1700,9.1
20251102:1730,9.5
20251102:1800,9.9
20251102:1830,9.9
20251102:1900,9.9
20251102:1930,10.0
20251102:2000,10.1
20251102:2030,10.1
20251102:2100,10.1
20251102:2130,10.3
20251102:2200,10.6
20251102:2230,10.6
20251102:2300,10.5
20251102:2330,10.7
20251103:0000,10.9
20251103:0030,11.4
20251103:0100,11.9
20251103:0130,12.1
20251103:0200,12.2
20251103:0230,12.4
20251103:0300,12.7
20251103:0330,12.8
20251103:0400,12.8
20251103:0430,12.8
20251103:0500,12.7
20251103:0530,12.8
20251103:0600,13.0
20251103:0630,13.1
20251103:0700,13.1
20251103:0730,13.2
20251103:0800,13.3
20251103:0830,13.4
20251103:0900,13.4
20251103:0930,13.5
20251103:1000,13.6
20251103:1030,13.8
20251103:1100,13.9
20251103:1130,14.2
20251103:1200,14.6
20251103:1230,14.6
20251103:1300,14.7
20251103:1330,14.6
20251103:1400,14.6
20251103:1430,14.6
20251103:1500,14.5
20251103:1530,14.4
20251103:1600,14.4
20251103:1630,14.3
20251103:1700,14.2
20251103:1730,14.2
20251103:1800,14.2
20251103:1830,14.1
20251103:1900,14.1
20251103:1930,14.0
20251103:2000,13.9
20251103:2030,13.8
20251103:2100,13.6
20251103:2130,13.6
20251103:2200,13.6
20251103:2230,13.7
20251103:2300,13.8
20251103:2330,13.6
20251104:0000,13.4
20251104:0030,13.2
20251104:0100,12.9
20251104:0130,12.6
20251104:0200,12.3
20251104:0230,12.1
20251104:0300,11.9
20251104:0330,11.9
20251104:0400,11.9
20251104:0430,11.7
20251104:0500,11.5
20251104:0530,11.7
20251104:0600,11.9
20251104:0630,11.9
20251104:0700,11.9
20251104:0730,11.9
20251104:0800,12.0
20251104:0830,12.2
20251104:0900,12.5
20251104:0930,12.8
20251104:1000,13.1
20251104:1030,13.4
20251104:1100,13.7
20251104:1130,13.8
20251104:1200,13.9
20251104:1230,14.2
20251104:1300,14.6
20251104:1330,14.5
20251104:1400,14.4
20251104:1430,14.2
20251104:1500,13.9
20251104:1530,13.7
20251104:1600,13.4
20251104:1630,13.2
20251104:1700,12.9
20251104:1730,12.9
20251104:1800,12.9
20251104:1830,12.8
20251104:1900,12.6
20251104:1930,12.6
20251104:2000,12.6
20251104:2030,12.4
20251104:2100,12.2
20251104:2130,12.4
20251104:2200,12.6
20251104:2230,12.7
20251104:2300,12.8
20251104:2330,12.9
20251105:0000,13.1
20251105:0030,13.1
20251105:0100,13.1
20251105:0130,13.0
20251105:0200,12.9
20251105:0230,12.9
20251105:0300,12.9
20251105:0330,13.0
20251105:0400,13.1
20251105:0430,13.1
20251105:0500,13.1
20251105:0530,13.2
20251105:0600,13.4
20251105:0630,13.4
20251105:0700,13.4
20251105:0730,13.4
20251105:0800,13.5
20251105:0830,13.4
20251105:0900,13.4
20251105:0930,13.5
20251105:1000,13.6
20251105:1030,13.8
20251105:1100,13.9
20251105:1130,14.1
20251105:1200,14.3
20251105:1230,14.2
20251105:1300,14.2
20251105:1330,14.2
20251105:1400,14.2
20251105:1430,14.1
20251105:1500,13.9
20251105:1530,13.7
20251105:1600,13.5
20251105:1630,13.3
20251105:1700,13.1
20251105:1730,13.2
20251105:1800,13.4
20251105:1830,13.2
20251105:1900,13.1
20251105:1930,13.1
20251105:2000,13.1
20251105:2030,12.9
20251105:2100,12.8
20251105:2130,12.9
20251105:2200,12.9
20251105:2230,12.9
20251105:2300,13.0
20251105:2330,13.1
20251106:0000,13.2
20251106:0030,13.2
20251106:0100,13.3
20251106:0130,13.4
20251106:0200,13.4
20251106:0230,13.4
20251106:0300,13.5
20251106:0330,13.3
20251106:0400,13.2
20251106:0430,13.2
20251106:0500,13.2
20251106:0530,13.1
20251106:0600,12.9
20251106:0630,12.8
20251106:0700,12.7
20251106:0730,12.9
20251106:0800,13.1
20251106:0830,13.3
20251106:0900,13.5
20251106:0930,13.7
20251106:1000,13.8
20251106:1030,13.9
20251106:1100,14.0
20251106:1130,14.1
20251106:1200,14.2
20251106:1230,14.2
20251106:1300,14.2
20251106:1330,14.1
20251106:1400,14.1
20251106:1430,13.8
20251106:1500,13.6
20251106:1530,13.1
20251106:1600,12.7
20251106:1630,12.6
20251106:1700,12.4
20251106:1730,12.5
20251106:1800,12.6
20251106:1830,12.6
20251106:1900,12.7
20251106:1930,12.6
20251106:2000,12.4
20251106:2030,12.4
20251106:2100,12.4
20251106:2130,12.2
20251106:2200,12.1
20251106:2230,12.1
20251106:2300,12.2
20251106:2330,12.2
20251107:0000,12.2
20251107:0030,12.1
20251107:0100,11.9
20251107:0130,11.9
20251107:0200,11.8
20251107:0230,11.8
20251107:0300,11.7
20251107:0330,11.9
20251107:0400,12.1
20251107:0430,12.1
20251107:0500,12.1
20251107:0530,12.1
20251107:0600,12.1
20251107:0630,12.0
20251107:0700,11.9
20251107:0730,11.9
20251107:0800,11.9
20251107:0830,12.1
20251107:0900,12.2
20251107:0930,12.3
20251107:1000,12.4
20251107:1030,12.4
20251107:1100,12.3
20251107:1130,12.4
20251107:1200,12.4
20251107:1230,12.5
20251107:1300,12.6
20251107:1330,12.5
20251107:1400,12.4
20251107:1430,12.4
20251107:1500,12.4
20251107:1530,12.4
20251107:1600,12.3
20251107:1630,12.2
20251107:1700,12.1
20251107:1730,12.1
20251107:1800,12.1
20251107:1830,12.1
20251107:1900,12.0
20251107:1930,12.0
20251107:2000,12.0
20251107:2030,12.1
20251107:2100,12.1
20251107:2130,12.1
20251107:2200,12.1
20251107:2230,12.0
20251107:2300,11.9
20251107:2330,11.8
20251108:0000,11.6
20251108:0030,11.6
20251108:0100,11.5
20251108:0130,11.4
20251108:0200,11.3
20251108:0230,11.1
20251108:0300,10.9
20251108:0330,10.4
20251108:0400,9.9
20251108:0430,9.6
20251108:0500,9.2
20251108:0530,9.1
20251108:0600,8.9
20251108:0630,8.7
20251108:0700,8.4
20251108:0730,8.2
20251108:0800,8.0
20251108:0830,8.4
20251108:0900,8.8
20251108:0930,9.4
20251108:1000,10.0
20251108:1030,10.4
20251108:1100,10.8
20251108:1130,11.1
20251108:1200,11.4
20251108:1230,11.6
20251108:1300,11.8
20251108:1330,11.8
20251108:1400,11.8
20251108:1430,11.7
20251108:1500,11.6
20251108:1530,11.2
20251108:1600,10.8
20251108:1630,10.6
20251108:1700,10.4
20251108:1730,10.5
20251108:1800,10.6
20251108:1830,10.8
20251108:1900,10.9
20251108:1930,11.0
20251108:2000,11.1
20251108:2030,11.1
20251108:2100,11.2
20251108:2130,11.1
20251108:2200,11.1
20251108:2230,11.1
20251108:2300,11.2
20251108:2330,11.2
20251109:0000,11.3
20251109:0030,11.4
20251109:0100,11.6
20251109:0130,11.8
20251109:0200,11.9
20251109:0230,12.1
20251109:0300,12.2
20251109:0330,12.2
20251109:0400,12.2
20251109:0430,12.1
20251109:0500,12.1
20251109:0530,12.1
20251109:0600,12.2
20251109:0630,12.2
20251109:0700,12.2
20251109:0730,12.2
20251109:0800,12.2
20251109:0830,12.2
20251109:0900,12.3
20251109:0930,12.3
20251109:1000,12.3
20251109:1030,12.4
20251109:1100,12.6
20251109:1130,12.7
20251109:1200,12.8
20251109:1230,12.9
20251109:1300,12.9
20251109:1330,12.9
20251109:1400,12.8
20251109:1430,12.5
20251109:1500,12.2
20251109:1530,11.4
20251109:1600,10.6
20251109:1630,10.2
20251109:1700,9.9
20251109:1730,9.7
20251109:1800,9.4
20251109:1830,9.5
20251109:1900,9.6
20251109:1930,9.6
20251109:2000,9.5
20251109:2030,9.2
20251109:2100,8.9
20251109:2130,8.7
20251109:2200,8.4
20251109:2230,8.4
20251109:2300,8.4
20251109:2330,8.5
20251110:0000,8.6
20251110:0030,8.9
20251110:0100,9.3
20251110:0130,9.5
20251110:0200,9.7
20251110:0230,9.8
20251110:0300,9.9
20251110:0330,10.2
20251110:0400,10.4
20251110:0430,10.0
20251110:0500,9.6
20251110:0530,9.5
20251110:0600,9.4
20251110:0630,9.2
20251110:0700,8.9
20251110:0730,8.2
20251110:0800,7.6
20251110:0830,7.4
20251110:0900,7.3
20251110:0930,7.5
20251110:1000,7.8
20251110:1030,8.1
20251110:1100,8.4
20251110:1130,8.8
20251110:1200,9.1
20251110:1230,9.3
20251110:1300,9.5
20251110:1330,9.6
20251110:1400,9.6
20251110:1430,9.5
20251110:1500,9.4
20251110:1530,9.2
20251110:1600,9.0
20251110:1630,8.9
20251110:1700,8.8
20251110:1730,8.2
20251110:1800,7.6
20251110:1830,7.1
20251110:1900,6.6
20251110:1930,6.5
20251110:2000,6.4
20251110:2030,6.2
20251110:2100,6.1
20251110:2130,5.9
20251110:2200,5.7
20251110:2230,5.7
20251110:2300,5.6
20251110:2330,5.9
20251111:0000,6.2
20251111:0030,5.8
20251111:0100,5.3
20251111:0130,5.4
20251111:0200,5.5
20251111:0230,6.1
20251111:0300,6.7
20251111:0330,7.8
20251111:0400,8.8
20251111:0430,9.0
20251111:0500,9.2
20251111:0530,9.6
20251111:0600,10.1
20251111:0630,10.2
20251111:0700,10.3
20251111:0730,10.4
20251111:0800,10.5
20251111:0830,10.6
20251111:0900,10.7
20251111:0930,11.4
20251111:1000,12.1
20251111:1030,12.2
20251111:1100,12.4
20251111:1130,12.8
20251111:1200,13.1
20251111:1230,13.1
20251111:1300,13.2
20251111:1330,13.1
20251111:1400,13.0
20251111:1430,12.9
20251111:1500,12.9
20251111:1530,13.2
20251111:1600,13.4
20251111:1630,13.2
20251111:1700,13.1
20251111:1730,12.8
20251111:1800,12.4
20251111:1830,12.2
20251111:1900,12.0
20251111:1930,11.7
20251111:2000,11.4
20251111:2030,11.2
20251111:2100,10.9
20251111:2130,10.7
20251111:2200,10.4
20251111:2230,10.2
20251111:2300,10.1
20251111:2330,10.1
20251112:0000,10.1
20251112:0030,9.9
20251112:0100,9.8
20251112:0130,9.6
20251112:0200,9.4
20251112:0230,9.3
20251112:0300,9.2
20251112:0330,9.1
20251112:0400,9.1
20251112:0430,9.0
20251112:0500,8.9
20251112:0530,8.9
20251112:0600,8.9
20251112:0630,8.7
20251112:0700,8.4
20251112:0730,8.4
20251112:0800,8.3
20251112:0830,8.6
20251112:0900,8.9
20251112:0930,9.4
20251112:1000,9.9
20251112:1030,10.4
20251112:1100,10.9
20251112:1130,11.0
20251112:1200,11.1
20251112:1230,10.8
20251112:1300,10.6
20251112:1330,10.5
20251112:1400,10.4
20251112:1430,10.2
20251112:1500,10.1
20251112:1530,9.8
20251112:1600,9.4
20251112:1630,9.0
20251112:1700,8.6
20251112:1730,8.6
20251112:1800,8.6
20251112:1830,8.6
20251112:1900,8.5
20251112:1930,8.7
20251112:2000,8.9
20251112:2030,9.1
20251112:2100,9.2
20251112:2130,9.4
20251112:2200,9.6
20251112:2230,9.6
20251112:2300,9.6
20251112:2330,9.6
20251113:0000,9.6
20251113:0030,9.8
20251113:0100,10.1
20251113:0130,10.1
20251113:0200,10.1
20251113:0230,10.1
20251113:0300,10.1
20251113:0330,9.8
20251113:0400,9.6
20251113:0430,9.8
20251113:0500,9.9
20251113:0530,9.8
20251113:0600,9.6
20251113:0630,9.5
20251113:0700,9.4
20251113:0730,9.3
20251113:0800,9.2
20251113:0830,9.1
20251113:0900,9.1
20251113:0930,9.3
20251113:1000,9.6
20251113:1030,10.1
20251113:1100,10.6
20251113:1130,10.6
20251113:1200,10.6
20251113:1230,10.8
20251113:1300,10.9
20251113:1330,10.8
20251113:1400,10.6
20251113:1430,10.5
20251113:1500,10.4
20251113:1530,10.2
20251113:1600,10.1
20251113:1630,9.9
20251113:1700,9.7
20251113:1730,9.6
20251113:1800,9.6
20251113:1830,9.6
20251113:1900,9.6
20251113:1930,9.3
20251113:2000,9.1
20251113:2030,8.9
20251113:2100,8.7
20251113:2130,8.4
20251113:2200,8.2
20251113:2230,8.1
20251113:2300,7.9
20251113:2330,7.8
20251114:0000,7.8
20251114:0030,7.8
20251114:0100,7.9
20251114:0130,7.8
20251114:0200,7.8
20251114:0230,7.8
20251114:0300,7.7
20251114:0330,7.7
20251114:0400,7.6
20251114:0430,7.5
20251114:0500,7.5
20251114:0530,7.5
20251114:0600,7.4
20251114:0630,7.3
20251114:0700,7.2
20251114:0730,7.3
20251114:0800,7.5
20251114:0830,7.6
20251114:0900,7.7
20251114:0930,7.8
20251114:1000,7.9
20251114:1030,8.0
20251114:1100,8.0
20251114:1130,8.2
20251114:1200,8.4
20251114:1230,8.6
20251114:1300,8.7
20251114:1330,8.8
20251114:1400,8.9
20251114:1430,8.9
20251114:1500,8.8
20251114:1530,8.6
20251114:1600,8.4
20251114:1630,8.4
20251114:1700,8.3
20251114:1730,8.4
20251114:1800,8.4
20251114:1830,8.5
20251114:1900,8.6
20251114:1930,8.8
20251114:2000,9.0
20251114:2030,9.1
20251114:2100,9.1
20251114:2130,9.0
20251114:2200,8.9
20251114:2230,8.7
20251114:2300,8.5
20251114:2330,8.3
20251115:0000,8.1
20251115:0030,7.9
20251115:0100,7.7
20251115:0130,7.7
20251115:0200,7.6
20251115:0230,7.8
20251115:0300,7.9
20251115:0330,8.0
20251115:0400,8.1
20251115:0430,8.2
20251115:0500,8.3
20251115:0530,8.6
20251115:0600,8.9
20251115:0630,8.9
20251115:0700,8.9
20251115:0730,9.0
20251115:0800,9.1
20251115:0830,9.2
20251115:0900,9.3
20251115:0930,9.3
20251115:1000,9.3
20251115:1030,9.3
20251115:1100,9.3
20251115:1130,9.4
20251115:1200,9.4
20251115:1230,9.6
20251115:1300,9.7
20251115:1330,9.8
20251115:1400,9.9
20251115:1430,10.0
20251115:1500,10.1
20251115:1530,10.0
20251115:1600,9.9
20251115:1630,9.9
20251115:1700,9.9
20251115:1730,9.8
20251115:1800,9.6
20251115:1830,9.6
20251115:1900,9.7
20251115:1930,9.8
20251115:2000,9.8
20251115:2030,9.7
20251115:2100,9.6
20251115:2130,9.6
20251115:2200,9.6
20251115:2230,9.5
20251115:2300,9.4
20251115:2330,9.2
20251116:0000,8.9
20251116:0030,8.9
20251116:0100,8.9
20251116:0130,8.8
20251116:0200,8.6
20251116:0230,8.4
20251116:0300,8.2
20251116:0330,8.1
20251116:0400,8.1
20251116:0430,7.7
20251116:0500,7.3
20251116:0530,7.1
20251116:0600,6.9
20251116:0630,6.8
20251116:0700,6.6
20251116:0730,6.6
20251116:0800,6.6
20251116:0830,6.7
20251116:0900,6.7
20251116:0930,7.2
20251116:1000,7.6
20251116:1030,7.8
20251116:1100,8.0
20251116:1130,8.1
20251116:1200,8.1
20251116:1230,8.2
20251116:1300,8.3
20251116:1330,8.2
20251116:1400,8.2
20251116:1430,8.0
20251116:1500,7.8
20251116:1530,7.5
20251116:1600,7.2
20251116:1630,6.4
20251116:1700,5.6
20251116:1730,5.2
20251116:1800,4.9
20251116:1830,4.8
20251116:1900,4.8
20251116:1930,4.5
20251116:2000,4.3
20251116:2030,4.5
20251116:2100,4.7
20251116:2130,5.0
20251116:2200,5.3
20251116:2230,5.9
20251116:2300,6.5
20251116:2330,6.3
20251117:0000,6.2
20251117:0030,5.8
20251117:0100,5.3
20251117:0130,5.0
20251117:0200,4.8
20251117:0230,4.8
20251117:0300,4.9
20251117:0330,4.8
20251117:0400,4.8
20251117:0430,4.6
20251117:0500,4.4
20251117:0530,3.9
20251117:0600,3.4
20251117:0630,3.1
20251117:0700,2.9
20251117:0730,3.0
20251117:0800,3.0
20251117:0830,3.5
20251117:0900,4.0
20251117:0930,4.5
20251117:1000,5.1
20251117:1030,5.4
20251117:1100,5.8
20251117:1130,6.2
20251117:1200,6.7
20251117:1230,6.8
20251117:1300,6.9
20251117:1330,6.8
20251117:1400,6.8
20251117:1430,6.5
20251117:1500,6.3
20251117:1530,5.7
20251117:1600,5.1
20251117:1630,4.8
20251117:1700,4.4
20251117:1730,4.2
20251117:1800,4.1
20251117:1830,4.0
20251117:1900,4.0
20251117:1930,4.1
20251117:2000,4.2
20251117:2030,4.7
20251117:2100,5.1
20251117:2130,5.2
20251117:2200,5.2
20251117:2230,5.3
20251117:2300,5.4
20251117:2330,4.8
20251118:0000,4.1
20251118:0030,3.9
20251118:0100,3.8
20251118:0130,4.1
20251118:0200,4.4
20251118:0230,4.6
20251118:0300,4.8
20251118:0330,4.8
20251118:0400,4.9
20251118:0430,5.1
20251118:0500,5.2
20251118:0530,5.3
20251118:0600,5.4
20251118:0630,5.6
20251118:0700,5.8
20251118:0730,6.0
20251118:0800,6.2
20251118:0830,6.2
20251118:0900,6.2
20251118:0930,6.5
20251118:1000,6.8
20251118:1030,7.2
20251118:1100,7.5
20251118:1130,7.7
20251118:1200,7.9
20251118:1230,7.8
20251118:1300,7.6
20251118:1330,7.8
20251118:1400,7.9
20251118:1430,7.7
20251118:1500,7.4
20251118:1530,7.1
20251118:1600,6.8
20251118:1630,6.6
20251118:1700,6.4
20251118:1730,6.6
20251118:1800,6.7
20251118:1830,6.3
20251118:1900,6.0
20251118:1930,5.6
20251118:2000,5.2
20251118:2030,5.0
20251118:2100,4.8
20251118:2130,4.9
20251118:2200,5.1
20251118:2230,4.3
20251118:2300,3.5
20251118:2330,3.2
20251119:0000,3.0
20251119:0030,3.1
20251119:0100,3.2
20251119:0130,3.1
20251119:0200,3.0
20251119:0230,2.9
20251119:0300,2.7
20251119:0330,2.5
20251119:0400,2.3
20251119:0430,2.2
20251119:0500,2.2
20251119:0530,2.0
20251119:0600,1.9
20251119:0630,1.8
20251119:0700,1.6
20251119:0730,1.4
20251119:0800,1.1
20251119:0830,1.4
20251119:0900,1.6
20251119:0930,2.0
20251119:1000,2.4
20251119:1030,3.0
20251119:1100,3.5
20251119:1130,3.4
20251119:1200,3.2
20251119:1230,3.5
20251119:1300,3.7
20251119:1330,3.7
20251119:1400,3.7
20251119:1430,3.6
20251119:1500,3.5
20251119:1530,3.4
20251119:1600,3.2
20251119:1630,2.7
20251119:1700,2.2
20251119:1730,1.9
20251119:1800,1.6
20251119:1830,1.5
20251119:1900,1.4
20251119:1930,1.3
20251119:2000,1.2
20251119:2030,1.2
20251119:2100,1.2
20251119:2130,1.0
20251119:2200,0.8
20251119:2230,0.7
20251119:2300,0.5
20251119:2330,0.6
20251120:0000,0.6
20251120:0030,0.6
20251120:0100,0.6
20251120:0130,0.6
20251120:0200,0.6
20251120:0230,0.5
20251120:0300,0.4
20251120:0330,0.5
20251120:0400,0.6
20251120:0430,0.8
20251120:0500,0.9
20251120:0530,0.8
20251120:0600,0.6
20251120:0630,0.4
20251120:0700,0.3
20251120:0730,0.4
20251120:0800,0.6
20251120:0830,0.9
20251120:0900,1.1
20251120:0930,1.7
20251120:1000,2.3
20251120:1030,3.0
20251120:1100,3.7
20251120:1130,3.9
20251120:1200,4.1
20251120:1230,4.3
20251120:1300,4.5
20251120:1330,4.6
20251120:1400,4.7
20251120:1430,4.5
20251120:1500,4.3
20251120:1530,4.0
20251120:1600,3.7
20251120:1630,3.4
20251120:1700,3.0
20251120:1730,2.7
20251120:1800,2.4
20251120:1830,2.3
20251120:1900,2.2
20251120:1930,2.0
20251120:2000,1.7
20251120:2030,1.5
20251120:2100,1.4
20251120:2130,1.2
20251120:2200,1.1
20251120:2230,1.0
20251120:2300,0.9
20251120:2330,0.8
20251121:0000,0.6
20251121:0030,0.4
20251121:0100,0.3
20251121:0130,0.3
20251121:0200,0.3
20251121:0230,0.2
20251121:0300,0.2
20251121:0330,0.0
20251121:0400,-0.2
20251121:0430,-0.3
20251121:0500,-0.5
20251121:0530,-0.5
20251121:0600,-0.4
20251121:0630,-0.7
20251121:0700,-0.9
20251121:0730,-0.7
20251121:0800,-0.4
20251121:0830,0.1
20251121:0900,0.7
20251121:0930,1.8
20251121:1000,2.8
20251121:1030,3.4
20251121:1100,4.0
20251121:1130,4.2
20251121:1200,4.4
20251121:1230,4.5
20251121:1300,4.5
20251121:1330,4.5
20251121:1400,4.4
20251121:1430,4.4
20251121:1500,4.4
20251121:1530,4.3
20251121:1600,4.3
20251121:1630,4.2
20251121:1700,4.2
20251121:1730,4.4
20251121:1800,4.6
20251121:1830,4.4
20251121:1900,4.2
20251121:1930,4.5
20251121:2000,4.8
20251121:2030,5.0
20251121:2100,5.3
20251121:2130,5.5
20251121:2200,5.7
20251121:2230,6.0
20251121:2300,6.3
20251121:2330,6.7
20251122:0000,7.0
20251122:0030,7.0
20251122:0100,6.9
20251122:0130,6.8
20251122:0200,6.6
20251122:0230,6.3
20251122:0300,6.1
20251122:0330,6.2
20251122:0400,6.2
20251122:0430,6.2
20251122:0500,6.1
20251122:0530,6.0
20251122:0600,6.0
20251122:0630,5.5
20251122:0700,5.1
20251122:0730,4.9
20251122:0800,4.8
20251122:0830,4.8
20251122:0900,4.9
20251122:0930,5.4
20251122:1000,5.9
20251122:1030,6.3
20251122:1100,6.7
20251122:1130,7.3
20251122:1200,7.9
20251122:1230,8.2
20251122:1300,8.5
20251122:1330,8.3
20251122:1400,8.2
20251122:1430,7.9
20251122:1500,7.6
20251122:1530,7.0
20251122:1600,6.4
20251122:1630,5.9
20251122:1700,5.4
20251122:1730,5.4
20251122:1800,5.4
20251122:1830,5.3
20251122:1900,5.2
20251122:1930,5.2
20251122:2000,5.1
20251122:2030,5.0
20251122:2100,4.9
20251122:2130,5.1
20251122:2200,5.2
20251122:2230,6.0
20251122:2300,6.8
20251122:2330,7.7
20251123:0000,8.6
20251123:0030,8.5
20251123:0100,8.4
20251123:0130,8.7
20251123:0200,8.9
20251123:0230,8.7
20251123:0300,8.4
20251123:0330,7.8
20251123:0400,7.1
20251123:0430,6.4
20251123:0500,5.8
20251123:0530,5.7
20251123:0600,5.6
20251123:0630,5.5
20251123:0700,5.4
20251123:0730,5.4
20251123:0800,5.4
20251123:0830,5.4
20251123:0900,5.4
20251123:0930,5.8
20251123:1000,6.2
20251123:1030,6.3
20251123:1100,6.5
20251123:1130,7.1
20251123:1200,7.7
20251123:1230,7.8
20251123:1300,7.8
20251123:1330,7.8
20251123:1400,7.7
20251123:1430,7.6
20251123:1500,7.4
